id,identifica,bouwjaar,status,gebruiksdo,oppervlakt,oppervla_1,aantal_ver,geometry
pand.706438,1783100000712621,2018,Bouwvergunning verleend,woonfunctie,145,145,1,"POLYGON Z ((78828.46400000001 449704.632 0, 78820.36 449713.658 0, 78825.495 449718.267 0, 78823.891 449720.053 0, 78826.38 449722.287 0, 78830.624 449717.559 0, 78828.285 449715.459 0, 78833.747 449709.375 0, 78828.46400000001 449704.632 0))"
pand.706439,1783100000712623,2018,Bouwvergunning verleend,woonfunctie,145,145,1,"POLYGON Z ((78845.298 449715.89 0, 78838.678 449718.458 0, 78843.065 449729.767 0, 78849.49800000001 449727.271 0, 78850.36599999999 449729.509 0, 78853.484 449728.3 0, 78851.186 449722.376 0, 78848.255 449723.513 0, 78845.298 449715.89 0))"
pand.706440,1783100000712625,2018,Bouwvergunning verleend,woonfunctie,145,145,1,"POLYGON Z ((78869.13800000001 449711.619 0, 78866.232 449710.338 0, 78864.963 449713.214 0, 78857.482 449709.915 0, 78854.617 449716.411 0, 78865.716 449721.306 0, 78868.5 449714.993 0, 78870.696 449715.961 0, 78872.045 449712.901 0, 78869.13800000001 449711.619 0))"
pand.706441,1783100000712627,2018,Bouwvergunning verleend,woonfunctie,138,138,1,"POLYGON Z ((78873.727 449700.473 0, 78862.628 449695.579 0, 78859.985 449701.572 0, 78867.466 449704.871 0, 78866.197 449707.747 0, 78872.011 449710.311 0, 78873.36 449707.252 0, 78871.164 449706.283 0, 78873.727 449700.473 0))"
pand.706442,1783100000712629,2018,Bouwvergunning verleend,woonfunctie,138,138,1,"POLYGON Z ((78865.27099999999 449689.585 0, 78862.628 449695.578 0, 78873.727 449700.473 0, 78876.289 449694.663 0, 78878.485 449695.632 0, 78879.834 449692.572 0, 78874.02099999999 449690.008 0, 78872.75199999999 449692.885 0, 78865.27099999999 449689.585 0))"
pand.706443,1783100000712631,2018,Bouwvergunning verleend,woonfunctie,145,145,1,"POLYGON Z ((78797.489 449725.782 0, 78788.898 449734.345 0, 78793.91 449739.374 0, 78799.701 449733.602 0, 78801.921 449735.829 0, 78806.421 449731.343 0, 78804.06 449728.975 0, 78802.36 449730.669 0, 78797.489 449725.782 0))"
pand.706444,1783100000712633,2018,Bouwvergunning verleend,woonfunctie,138,138,1,"POLYGON Z ((78806.298 449751.802 0, 78814.889 449743.239 0, 78810.408 449738.743 0, 78812.10799999999 449737.049 0, 78809.747 449734.68 0, 78805.247 449739.166 0, 78807.466 449741.393 0, 78801.67600000001 449747.165 0, 78806.298 449751.802 0))"
pand.706445,1783100000712635,2018,Bouwvergunning verleend,woonfunctie,138,138,1,"POLYGON Z ((78814.889 449743.239 0, 78806.298 449751.802 0, 78810.924 449756.443 0, 78816.71400000001 449750.671 0, 78818.93399999999 449752.898 0, 78823.43399999999 449748.412 0, 78821.07399999999 449746.044 0, 78819.374 449747.738 0, 78814.889 449743.239 0))"
pand.706446,1783100000712703,2018,Bouwvergunning verleend,woonfunctie,136,136,1,"POLYGON Z ((78816.77 449842.929 0, 78813.38099999999 449847.45 0, 78821.82399999999 449853.777 0, 78825.212 449849.256 0, 78816.77 449842.929 0))"
pand.706447,1783100000712637,2018,Bouwvergunning verleend,woonfunctie,138,138,1,"POLYGON Z ((78830.064 449769.654 0, 78829.628 449757.531 0, 78823.28200000001 449757.759 0, 78823.196 449755.361 0, 78819.85400000001 449755.481 0, 78820.08199999999 449761.831 0, 78823.224 449761.718 0, 78823.518 449769.889 0, 78830.064 449769.654 0))"
